profile_id,attempt_id,synthetic,generator_version,label_niveau,score_global,questions_repondues,bonnes_reponses,taux_reponse,score_comprehension,score_langue_grammaire,score_connaissance_oeuvres,score_figures_procedes,score_interpretation_justification,score_debutant,score_intermediaire,score_avance
intermediaire_0357,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,50,50,50,50,57,43,33
intermediaire_0358,1,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,50,50,50,75,57,86,17
intermediaire_0358,2,True,positioning_synthetic_v1,intermediaire,60,20,12,100,50,50,100,75,25,71,71,33
intermediaire_0358,3,True,positioning_synthetic_v1,intermediaire,40,20,8,100,25,75,50,25,25,57,57,0
intermediaire_0358,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,0,50,50,100,71,29,33
intermediaire_0359,1,True,positioning_synthetic_v1,intermediaire,75,20,15,100,100,50,75,75,75,86,86,50
intermediaire_0359,2,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,75,50,50,50,71,57,33
intermediaire_0359,3,True,positioning_synthetic_v1,intermediaire,40,20,8,100,25,75,0,50,50,29,57,33
intermediaire_0359,4,True,positioning_synthetic_v1,intermediaire,40,20,8,100,75,25,50,25,25,71,29,17
intermediaire_0360,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,50,50,50,57,43,50
intermediaire_0360,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,25,100,100,50,86,71,33
intermediaire_0360,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,25,25,100,25,75,71,29,50
intermediaire_0360,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,75,100,25,25,57,57,50
intermediaire_0361,1,True,positioning_synthetic_v1,intermediaire,75,20,15,100,75,75,75,75,75,100,29,100
intermediaire_0361,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,50,75,25,100,100,57,71,83
intermediaire_0361,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,50,75,75,50,100,100,57,50
intermediaire_0361,4,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,50,75,75,75,86,100,17
intermediaire_0362,1,True,positioning_synthetic_v1,intermediaire,65,20,13,100,75,100,50,50,50,71,71,50
intermediaire_0362,2,True,positioning_synthetic_v1,intermediaire,75,20,15,100,75,100,50,75,75,100,57,67
intermediaire_0362,3,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,100,50,50,25,71,43,50
intermediaire_0362,4,True,positioning_synthetic_v1,intermediaire,60,20,12,100,100,75,75,25,25,86,57,33
intermediaire_0363,1,True,positioning_synthetic_v1,intermediaire,35,20,7,100,25,25,0,75,50,29,43,33
intermediaire_0363,2,True,positioning_synthetic_v1,intermediaire,40,20,8,100,75,50,75,0,0,43,43,33
intermediaire_0363,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,75,25,50,57,86,0
intermediaire_0363,4,True,positioning_synthetic_v1,intermediaire,40,20,8,100,75,50,25,25,25,71,43,0
intermediaire_0364,1,True,positioning_synthetic_v1,intermediaire,60,20,12,100,50,50,75,75,50,71,71,33
intermediaire_0364,2,True,positioning_synthetic_v1,intermediaire,50,20,10,100,25,50,75,25,75,57,29,67
intermediaire_0364,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,100,100,25,50,75,71,57,83
intermediaire_0364,4,True,positioning_synthetic_v1,intermediaire,60,20,12,100,100,50,50,50,50,86,57,33
intermediaire_0365,1,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,50,75,50,50,86,71,0
intermediaire_0365,2,True,positioning_synthetic_v1,intermediaire,45,20,9,100,50,50,50,0,75,71,29,33
intermediaire_0365,3,True,positioning_synthetic_v1,intermediaire,80,20,16,100,75,100,75,75,75,71,86,83
intermediaire_0365,4,True,positioning_synthetic_v1,intermediaire,60,20,12,100,75,50,75,75,25,100,71,0
intermediaire_0366,1,True,positioning_synthetic_v1,intermediaire,75,20,15,100,75,100,25,75,100,71,86,67
intermediaire_0366,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,25,100,75,50,75,71,86,33
intermediaire_0366,3,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,75,100,50,50,71,57,67
intermediaire_0366,4,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,100,25,100,50,71,86,33
intermediaire_0367,1,True,positioning_synthetic_v1,intermediaire,55,20,11,100,75,25,50,75,50,86,29,50
intermediaire_0367,2,True,positioning_synthetic_v1,intermediaire,55,20,11,100,100,50,25,50,50,57,57,50
intermediaire_0367,3,True,positioning_synthetic_v1,intermediaire,40,20,8,100,25,25,25,25,100,57,43,17
intermediaire_0367,4,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,75,75,0,71,43,33
intermediaire_0368,1,True,positioning_synthetic_v1,intermediaire,45,20,9,100,50,100,25,50,0,57,43,33
intermediaire_0368,2,True,positioning_synthetic_v1,intermediaire,35,20,7,100,25,25,50,50,25,43,43,17
intermediaire_0368,3,True,positioning_synthetic_v1,intermediaire,60,20,12,100,25,100,0,100,75,86,43,50
intermediaire_0368,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,75,50,25,75,0,57,57,17
intermediaire_0369,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,25,75,50,25,75,71,43,33
intermediaire_0369,2,True,positioning_synthetic_v1,intermediaire,75,20,15,100,50,100,100,25,100,71,86,67
intermediaire_0369,3,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,50,25,75,75,86,14,67
intermediaire_0369,4,True,positioning_synthetic_v1,intermediaire,60,20,12,100,25,50,75,75,75,86,29,67
intermediaire_0370,1,True,positioning_synthetic_v1,intermediaire,60,20,12,100,50,50,75,75,50,71,71,33
intermediaire_0370,2,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,50,25,75,71,57,17
intermediaire_0370,3,True,positioning_synthetic_v1,intermediaire,30,20,6,100,50,25,25,50,0,43,29,17
intermediaire_0370,4,True,positioning_synthetic_v1,intermediaire,25,20,5,100,0,0,50,50,25,14,43,17
intermediaire_0371,1,True,positioning_synthetic_v1,intermediaire,55,20,11,100,25,75,100,50,25,86,29,50
intermediaire_0371,2,True,positioning_synthetic_v1,intermediaire,80,20,16,100,50,75,75,100,100,71,100,67
intermediaire_0371,3,True,positioning_synthetic_v1,intermediaire,60,20,12,100,50,50,50,75,75,57,86,33
intermediaire_0371,4,True,positioning_synthetic_v1,intermediaire,85,20,17,100,75,100,75,100,75,86,100,67
intermediaire_0372,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,25,50,75,71,57,17
intermediaire_0372,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,75,75,25,100,86,71,50
intermediaire_0372,3,True,positioning_synthetic_v1,intermediaire,55,20,11,100,100,50,25,75,25,57,57,50
intermediaire_0372,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,75,50,50,25,25,43,43,50
intermediaire_0373,1,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,50,50,75,25,86,29,17
intermediaire_0373,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,25,75,50,75,100,71,57,67
intermediaire_0373,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,100,50,25,25,43,57,50
intermediaire_0373,4,True,positioning_synthetic_v1,intermediaire,65,20,13,100,75,75,50,50,75,86,86,17
intermediaire_0374,1,True,positioning_synthetic_v1,intermediaire,70,20,14,100,50,75,100,50,75,100,57,50
intermediaire_0374,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,100,75,50,75,25,100,57,33
intermediaire_0374,3,True,positioning_synthetic_v1,intermediaire,80,20,16,100,75,75,75,100,75,86,57,100
intermediaire_0374,4,True,positioning_synthetic_v1,intermediaire,75,20,15,100,50,50,100,75,100,100,57,67
intermediaire_0375,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,50,50,50,86,29,33
intermediaire_0375,2,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,25,50,75,75,86,43,33
intermediaire_0375,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,25,25,50,75,75,43,57,50
intermediaire_0375,4,True,positioning_synthetic_v1,intermediaire,40,20,8,100,50,0,50,50,50,57,43,17
intermediaire_0376,1,True,positioning_synthetic_v1,intermediaire,45,20,9,100,50,50,75,25,25,86,43,0
intermediaire_0376,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,75,50,75,50,75,100,57,33
intermediaire_0376,3,True,positioning_synthetic_v1,intermediaire,60,20,12,100,50,50,50,50,100,57,57,67
intermediaire_0376,4,True,positioning_synthetic_v1,intermediaire,60,20,12,100,75,50,75,25,75,100,29,50
intermediaire_0377,1,True,positioning_synthetic_v1,intermediaire,55,20,11,100,75,50,50,50,50,86,57,17
intermediaire_0377,2,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,0,75,50,75,86,29,33
intermediaire_0377,3,True,positioning_synthetic_v1,intermediaire,65,20,13,100,75,75,75,50,50,71,86,33
intermediaire_0377,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,50,75,50,50,57,71,33
intermediaire_0378,1,True,positioning_synthetic_v1,intermediaire,70,20,14,100,100,100,50,50,50,100,57,50
intermediaire_0378,2,True,positioning_synthetic_v1,intermediaire,60,20,12,100,75,75,25,25,100,71,57,50
intermediaire_0378,3,True,positioning_synthetic_v1,intermediaire,75,20,15,100,75,50,50,100,100,86,100,33
intermediaire_0378,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,75,50,50,75,25,57,100,0
intermediaire_0379,1,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,50,75,50,100,86,71,33
intermediaire_0379,2,True,positioning_synthetic_v1,intermediaire,45,20,9,100,0,50,75,25,75,57,57,17
intermediaire_0379,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,75,50,75,75,100,43,67
intermediaire_0379,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,100,50,50,25,50,71,57,33
intermediaire_0380,1,True,positioning_synthetic_v1,intermediaire,45,20,9,100,75,50,0,25,75,57,43,33
intermediaire_0380,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,50,75,100,50,57,71,83
intermediaire_0380,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,25,50,100,75,100,100,57,50
intermediaire_0380,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,75,50,25,75,50,57,57,50
intermediaire_0381,1,True,positioning_synthetic_v1,intermediaire,40,20,8,100,25,25,75,25,50,57,43,17
intermediaire_0381,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,75,75,50,75,43,71,83
intermediaire_0381,3,True,positioning_synthetic_v1,intermediaire,65,20,13,100,75,75,75,25,75,86,57,50
intermediaire_0381,4,True,positioning_synthetic_v1,intermediaire,70,20,14,100,50,75,75,75,75,100,71,33
intermediaire_0382,1,True,positioning_synthetic_v1,intermediaire,45,20,9,100,75,25,50,50,25,71,29,33
intermediaire_0382,2,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,25,75,50,50,71,29,33
intermediaire_0382,3,True,positioning_synthetic_v1,intermediaire,60,20,12,100,75,75,50,50,50,71,57,50
intermediaire_0382,4,True,positioning_synthetic_v1,intermediaire,40,20,8,100,75,50,25,50,0,14,71,33
intermediaire_0383,1,True,positioning_synthetic_v1,intermediaire,35,20,7,100,75,25,50,25,0,29,57,17
intermediaire_0383,2,True,positioning_synthetic_v1,intermediaire,45,20,9,100,0,50,75,50,50,71,43,17
intermediaire_0383,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,50,100,100,75,25,57,86,67
intermediaire_0383,4,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,75,100,50,50,86,57,67
intermediaire_0384,1,True,positioning_synthetic_v1,intermediaire,40,20,8,100,50,25,50,50,25,86,14,17
intermediaire_0384,2,True,positioning_synthetic_v1,intermediaire,60,20,12,100,75,50,25,75,75,86,43,50
intermediaire_0384,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,0,50,50,75,75,57,57,33
intermediaire_0384,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,25,75,75,25,71,57,0
intermediaire_0385,1,True,positioning_synthetic_v1,intermediaire,45,20,9,100,50,75,25,25,50,71,43,17
intermediaire_0385,2,True,positioning_synthetic_v1,intermediaire,40,20,8,100,25,0,50,50,75,57,43,17
intermediaire_0385,3,True,positioning_synthetic_v1,intermediaire,55,20,11,100,75,50,75,25,50,71,43,50
intermediaire_0385,4,True,positioning_synthetic_v1,intermediaire,65,20,13,100,75,75,25,100,50,86,57,50
intermediaire_0386,1,True,positioning_synthetic_v1,intermediaire,60,20,12,100,50,100,50,50,50,71,86,17
intermediaire_0386,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,50,100,25,100,86,71,33
intermediaire_0386,3,True,positioning_synthetic_v1,intermediaire,55,20,11,100,75,50,50,50,50,71,71,17
intermediaire_0386,4,True,positioning_synthetic_v1,intermediaire,40,20,8,100,75,0,50,75,0,71,29,17
intermediaire_0387,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,75,25,50,50,50,86,14,50
intermediaire_0387,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,25,100,75,75,71,71,67
intermediaire_0387,3,True,positioning_synthetic_v1,intermediaire,85,20,17,100,75,75,100,75,100,100,86,67
intermediaire_0387,4,True,positioning_synthetic_v1,intermediaire,35,20,7,100,50,50,50,25,0,29,57,17
intermediaire_0388,1,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,50,100,50,75,100,14,100
intermediaire_0388,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,50,75,100,50,71,86,50
intermediaire_0388,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,50,25,100,75,100,86,86,33
intermediaire_0388,4,True,positioning_synthetic_v1,intermediaire,80,20,16,100,75,50,75,100,100,86,71,83
intermediaire_0389,1,True,positioning_synthetic_v1,intermediaire,45,20,9,100,0,50,50,50,75,71,29,33
intermediaire_0389,2,True,positioning_synthetic_v1,intermediaire,35,20,7,100,25,50,50,25,25,57,29,17
intermediaire_0389,3,True,positioning_synthetic_v1,intermediaire,65,20,13,100,100,0,75,75,75,71,71,50
intermediaire_0389,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,75,75,25,25,86,43,0
intermediaire_0390,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,0,75,50,75,57,57,33
intermediaire_0390,2,True,positioning_synthetic_v1,intermediaire,30,20,6,100,0,25,50,25,50,57,29,0
intermediaire_0390,3,True,positioning_synthetic_v1,intermediaire,60,20,12,100,25,50,100,25,100,86,57,33
intermediaire_0390,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,25,25,50,100,75,71,57,33
intermediaire_0391,1,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,75,50,75,25,71,57,33
intermediaire_0391,2,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,50,25,75,50,71,14,50
intermediaire_0391,3,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,75,0,75,50,43,43,50
intermediaire_0391,4,True,positioning_synthetic_v1,intermediaire,65,20,13,100,100,50,25,50,100,86,71,33
intermediaire_0392,1,True,positioning_synthetic_v1,intermediaire,30,20,6,100,25,50,0,50,25,71,0,17
intermediaire_0392,2,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,25,75,50,50,57,57,33
intermediaire_0392,3,True,positioning_synthetic_v1,intermediaire,55,20,11,100,25,100,25,75,50,71,29,67
intermediaire_0392,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,75,0,75,50,25,43,57,33
intermediaire_0393,1,True,positioning_synthetic_v1,intermediaire,35,20,7,100,25,75,25,50,0,43,43,17
intermediaire_0393,2,True,positioning_synthetic_v1,intermediaire,60,20,12,100,100,75,50,25,50,57,71,50
intermediaire_0393,3,True,positioning_synthetic_v1,intermediaire,40,20,8,100,25,75,50,25,25,43,43,33
intermediaire_0393,4,True,positioning_synthetic_v1,intermediaire,40,20,8,100,75,25,0,75,25,29,43,50
intermediaire_0394,1,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,75,50,50,50,100,29,33
intermediaire_0394,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,75,75,50,75,86,71,50
intermediaire_0394,3,True,positioning_synthetic_v1,intermediaire,85,20,17,100,75,100,75,75,100,86,86,83
intermediaire_0394,4,True,positioning_synthetic_v1,intermediaire,60,20,12,100,75,50,50,75,50,71,86,17
intermediaire_0395,1,True,positioning_synthetic_v1,intermediaire,20,20,4,100,50,0,25,0,25,43,14,0
intermediaire_0395,2,True,positioning_synthetic_v1,intermediaire,35,20,7,100,50,25,0,25,75,71,14,17
intermediaire_0395,3,True,positioning_synthetic_v1,intermediaire,30,20,6,100,25,75,25,25,0,29,43,17
intermediaire_0395,4,True,positioning_synthetic_v1,intermediaire,30,20,6,100,50,25,50,25,0,43,14,33
intermediaire_0396,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,50,50,50,71,43,33
intermediaire_0396,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,75,75,50,75,86,100,17
intermediaire_0396,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,50,75,50,100,75,100,71,33
intermediaire_0396,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,50,25,75,25,50,86,43,0
intermediaire_0397,1,True,positioning_synthetic_v1,intermediaire,80,20,16,100,50,75,100,100,75,86,71,83
intermediaire_0397,2,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,0,75,75,75,71,57,33
intermediaire_0397,3,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,75,75,75,50,100,57,50
intermediaire_0397,4,True,positioning_synthetic_v1,intermediaire,80,20,16,100,75,75,50,100,100,100,71,67
intermediaire_0398,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,75,0,50,75,50,86,57,0
intermediaire_0398,2,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,25,50,75,50,71,71,0
intermediaire_0398,3,True,positioning_synthetic_v1,intermediaire,65,20,13,100,25,25,100,75,100,57,71,67
intermediaire_0398,4,True,positioning_synthetic_v1,intermediaire,70,20,14,100,100,50,50,100,50,71,86,50
intermediaire_0399,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,50,75,25,50,71,43,33
intermediaire_0399,2,True,positioning_synthetic_v1,intermediaire,45,20,9,100,75,25,75,25,25,43,43,50
intermediaire_0399,3,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,75,75,50,0,57,43,33
intermediaire_0399,4,True,positioning_synthetic_v1,intermediaire,35,20,7,100,0,50,25,75,25,57,14,33
intermediaire_0400,1,True,positioning_synthetic_v1,intermediaire,85,20,17,100,50,100,100,100,75,100,71,83
intermediaire_0400,2,True,positioning_synthetic_v1,intermediaire,70,20,14,100,75,50,75,75,75,71,71,67
intermediaire_0400,3,True,positioning_synthetic_v1,intermediaire,80,20,16,100,50,100,75,100,75,86,57,100
intermediaire_0400,4,True,positioning_synthetic_v1,intermediaire,50,20,10,100,25,50,50,50,75,86,43,17
intermediaire_0401,1,True,positioning_synthetic_v1,intermediaire,40,20,8,100,100,25,0,50,25,43,29,50
intermediaire_0401,2,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,75,50,25,75,71,71,17
intermediaire_0401,3,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,0,25,100,75,43,43,50
intermediaire_0401,4,True,positioning_synthetic_v1,intermediaire,60,20,12,100,75,50,25,75,75,71,100,0
intermediaire_0402,1,True,positioning_synthetic_v1,intermediaire,75,20,15,100,100,25,100,75,75,86,71,67
intermediaire_0402,2,True,positioning_synthetic_v1,intermediaire,45,20,9,100,25,50,100,0,50,57,29,50
intermediaire_0402,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,50,25,75,25,75,71,43,33
intermediaire_0402,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,50,25,75,50,75,71,71,17
intermediaire_0403,1,True,positioning_synthetic_v1,intermediaire,50,20,10,100,100,25,25,50,50,86,29,33
intermediaire_0403,2,True,positioning_synthetic_v1,intermediaire,55,20,11,100,100,25,50,25,75,57,57,50
intermediaire_0403,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,75,0,50,50,75,57,71,17
intermediaire_0403,4,True,positioning_synthetic_v1,intermediaire,45,20,9,100,50,50,0,50,75,71,43,17
intermediaire_0404,1,True,positioning_synthetic_v1,intermediaire,60,20,12,100,50,75,50,75,50,86,57,33
intermediaire_0404,2,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,75,50,75,75,57,100,33
intermediaire_0404,3,True,positioning_synthetic_v1,intermediaire,50,20,10,100,75,75,50,25,25,57,29,67
intermediaire_0404,4,True,positioning_synthetic_v1,intermediaire,55,20,11,100,75,75,25,25,75,100,57,0
intermediaire_0405,1,True,positioning_synthetic_v1,intermediaire,65,20,13,100,50,75,50,50,100,71,57,67
intermediaire_0405,2,True,positioning_synthetic_v1,intermediaire,50,20,10,100,25,75,50,75,25,86,57,0
